PJME_MW,hour,dayofweek,quarter,month,year,dayofyear,weekofmonth,weekofyear
26731.0,3,0,1,3,2016,67,7,10
29568.0,1,2,3,8,2015,224,12,33
40061.0,13,0,3,7,2011,185,4,27
20534.0,2,0,2,5,2017,135,15,20
28100.0,23,4,2,4,2011,112,22,16
35423.0,12,3,4,12,2002,353,19,51
34025.0,21,3,1,3,2014,79,20,12
29000.0,4,6,4,12,2004,361,26,52
39627.0,19,2,3,8,2010,230,18,33
36420.0,16,6,1,1,2008,20,20,3
28384.0,7,2,4,10,2005,292,19,42
30451.0,11,5,2,5,2010,149,29,21
28191.0,5,4,1,3,2008,67,7,10
26186.0,0,4,2,4,2002,116,26,17
37623.0,10,0,4,12,2005,346,12,50
23508.0,15,6,1,3,2002,90,31,13
29309.0,16,2,2,4,2012,109,18,16
30676.0,8,5,4,12,2017,343,9,49
37066.0,19,4,2,6,2010,162,11,23
21732.0,6,5,4,10,2004,283,9,41
24486.0,13,6,2,4,2017,92,2,13
28890.0,11,6,3,9,2004,256,12,37
31339.0,13,4,4,10,2015,282,9,41
27159.0,0,0,1,3,2011,66,7,10
33600.0,7,2,1,1,2008,30,30,5
31545.0,14,4,4,10,2004,296,22,43
42718.0,17,2,4,12,2005,348,14,50
23722.0,2,6,1,3,2014,82,23,12
39192.0,17,6,2,5,2007,147,27,21
30753.0,10,0,2,5,2010,130,10,19
27804.0,7,6,1,3,2016,66,6,9
29644.0,18,0,2,4,2003,104,14,16
42460.0,17,0,3,7,2009,201,20,30
27116.0,16,4,2,4,2018,110,20,16
41260.0,20,3,4,12,2005,356,22,51
44969.0,16,3,2,6,2009,176,25,26
32298.0,10,4,4,11,2003,325,21,47
34913.0,18,3,1,3,2013,66,7,10
33330.0,0,5,1,2,2010,44,13,6
29674.0,10,1,2,4,2012,101,10,15
35077.0,21,6,4,12,2002,335,1,48
27116.0,11,5,2,5,2012,140,19,20
24949.0,6,5,3,8,2008,229,16,33
28577.0,7,6,1,2,2005,44,13,6
35323.0,13,3,2,6,2018,165,14,24
49609.0,17,2,3,8,2009,238,26,35
28471.0,3,5,1,1,2013,5,5,1
30689.0,19,0,2,5,2007,127,7,19
35209.0,19,6,3,7,2005,184,3,26
32486.0,12,0,1,3,2015,68,9,11
32984.0,22,1,2,4,2016,96,5,14
33403.0,11,3,3,9,2004,274,30,40
33238.0,11,1,2,4,2018,93,3,14
27085.0,4,5,1,1,2017,28,28,4
27742.0,9,5,4,10,2006,294,21,42
29884.0,8,3,2,5,2008,136,15,20
26344.0,7,0,2,6,2004,159,7,24
31602.0,0,5,3,7,2018,188,7,27
34415.0,12,4,4,11,2004,317,12,46
40074.0,18,3,4,12,2004,351,16,51
32509.0,21,1,2,4,2018,100,10,15
35275.0,12,5,4,12,2012,364,29,52
32801.0,15,6,2,6,2002,153,2,22
43563.0,18,2,3,7,2017,186,5,27
25956.0,7,0,2,6,2003,174,23,26
32323.0,21,0,2,5,2008,147,26,22
34711.0,20,6,1,2,2010,52,21,7
37108.0,14,0,1,2,2003,41,10,7
29545.0,9,1,4,11,2014,308,4,45
31452.0,11,6,3,9,2016,262,18,37
27124.0,18,5,4,10,2013,299,26,43
32194.0,14,3,4,10,2004,295,21,43
35264.0,12,5,4,12,2007,349,15,50
29212.0,10,5,3,7,2012,203,21,29
31001.0,23,6,1,1,2010,17,17,2
36091.0,21,0,1,3,2011,66,7,10
40546.0,14,0,3,7,2004,201,19,30
29020.0,9,6,4,12,2011,338,4,48
25971.0,1,5,4,11,2004,332,27,48
33640.0,10,0,3,9,2010,270,27,39
35170.0,10,4,1,2,2012,41,10,6
36540.0,9,0,4,12,2003,356,22,52
34665.0,14,1,1,3,2008,78,18,12
38688.0,12,3,1,2,2015,57,26,9
33131.0,21,1,2,5,2007,121,1,18
37582.0,19,0,2,5,2004,131,10,20
41768.0,18,5,3,7,2017,189,8,27
24177.0,6,4,4,10,2014,297,24,43
38803.0,19,6,3,7,2017,190,9,27
34148.0,9,2,3,7,2017,186,5,27
25961.0,11,6,2,5,2005,128,8,18
27130.0,23,0,2,4,2013,105,15,16
21091.0,5,5,4,10,2017,301,28,43
25563.0,6,5,3,7,2007,195,14,28
21227.0,5,0,2,5,2012,128,7,19
21752.0,4,0,4,10,2005,283,10,41
26954.0,15,6,4,11,2003,306,2,44
21874.0,2,0,2,5,2005,122,2,18
30405.0,8,0,3,9,2008,266,22,39
40562.0,15,1,2,6,2007,156,5,23
23730.0,2,6,3,8,2014,236,24,34
33338.0,17,1,1,1,2013,1,1,1
42611.0,22,3,3,7,2012,194,12,28
28321.0,18,6,2,6,2003,173,22,25
33991.0,12,0,1,2,2005,38,7,6
37400.0,22,4,3,7,2003,199,18,29
27060.0,4,4,4,12,2007,362,28,52
58397.0,13,1,3,8,2006,213,1,31
31850.0,10,0,1,1,2013,14,14,3
32297.0,11,3,2,4,2009,106,16,16
24817.0,4,5,1,1,2006,21,21,3
24511.0,2,4,1,3,2017,90,31,13
22386.0,5,2,2,4,2005,110,20,16
30432.0,11,0,4,10,2012,282,8,41
40727.0,21,1,3,8,2004,237,24,35
26893.0,19,6,2,5,2005,142,22,20
21580.0,6,6,2,4,2006,113,23,16
28430.0,13,6,1,1,2004,4,4,1
36829.0,11,2,2,6,2010,167,16,24
20976.0,2,6,4,10,2013,286,13,41
23421.0,3,1,2,6,2011,165,14,24
30939.0,18,6,4,11,2011,331,27,47
42113.0,21,0,1,2,2014,41,10,7
28442.0,5,1,1,3,2008,85,25,13
39276.0,16,2,1,1,2004,14,14,3
36809.0,21,3,2,6,2010,168,17,24
38505.0,13,0,1,2,2006,58,27,9
32544.0,22,4,1,3,2007,61,2,9
21811.0,7,6,2,4,2008,104,13,15
37036.0,6,1,3,8,2006,213,1,31
30402.0,11,5,4,11,2009,311,7,45
35551.0,11,4,3,7,2009,191,10,28
53764.0,17,0,3,7,2018,197,16,29
28938.0,15,6,2,6,2012,155,3,22
22702.0,5,5,3,9,2012,259,15,37
32122.0,15,1,4,11,2004,314,9,46
51719.0,12,4,3,8,2009,233,21,34
32642.0,10,0,4,11,2009,327,23,48
38924.0,21,3,3,7,2014,212,31,31
27727.0,22,4,3,9,2017,272,29,39
52658.0,19,1,3,8,2016,229,16,33
22755.0,1,4,2,5,2017,132,12,19
30407.0,1,6,1,2,2005,51,20,7
30170.0,3,4,3,8,2004,233,20,34
33060.0,22,6,4,11,2012,330,25,47
24891.0,9,6,2,6,2015,179,28,26
29889.0,12,3,4,12,2008,360,25,52
33663.0,13,1,4,10,2008,288,14,42
49039.0,15,1,3,8,2015,216,4,32
26707.0,23,6,4,10,2008,286,12,41
23108.0,6,4,2,5,2013,130,10,19
27335.0,4,3,1,3,2005,76,17,11
30037.0,20,1,2,4,2017,94,4,14
30770.0,23,2,3,9,2011,264,21,38
33177.0,18,5,3,8,2014,228,16,33
27825.0,3,0,3,7,2012,212,30,31
33448.0,20,4,1,3,2005,84,25,12
37117.0,18,3,4,12,2017,355,21,51
24929.0,6,1,2,4,2008,113,22,17
30666.0,23,1,4,10,2006,276,3,40
30209.0,8,1,2,6,2009,153,2,23
32480.0,10,6,1,2,2017,36,5,5
28741.0,1,3,3,9,2014,247,4,36
41613.0,21,5,3,8,2013,243,31,35
24108.0,0,0,2,4,2009,110,20,17
31478.0,20,1,1,3,2017,87,28,13
26454.0,1,6,3,9,2009,249,6,36
26320.0,6,4,2,4,2014,108,18,16
29908.0,9,4,2,4,2010,106,16,15
32064.0,9,6,3,8,2003,215,3,31
35803.0,21,5,3,7,2008,187,5,27
37597.0,13,1,1,2,2009,34,3,6
39974.0,21,6,3,8,2010,234,22,33
33803.0,11,3,4,11,2009,316,12,46
34548.0,15,5,1,2,2011,36,5,5
28846.0,19,6,4,11,2016,311,6,44
28986.0,9,1,2,4,2015,97,7,15
27070.0,4,1,3,7,2005,186,5,27
31184.0,22,3,1,3,2010,70,11,10
28211.0,0,2,1,1,2002,16,16,3
27676.0,14,6,4,11,2008,307,2,44
28303.0,3,3,1,2,2017,47,16,7
31137.0,8,0,4,11,2012,310,5,45
42718.0,18,1,1,1,2009,27,27,5
30738.0,19,6,1,3,2014,82,23,12
34546.0,21,5,1,2,2005,57,26,8
30302.0,19,4,4,10,2014,290,17,42
27090.0,21,5,3,9,2017,252,9,36
24745.0,3,4,3,9,2009,268,25,39
46916.0,19,0,3,7,2009,208,27,31
28895.0,5,4,3,7,2012,202,20,29
37052.0,13,3,4,12,2009,351,17,51
40141.0,23,4,1,1,2005,21,21,3
20888.0,5,0,2,5,2016,144,23,21
23017.0,5,6,4,11,2009,312,8,45
53270.0,16,3,2,6,2003,177,26,26
41810.0,8,2,3,8,2005,243,31,35
33020.0,11,2,4,11,2010,307,3,44
31208.0,16,5,1,3,2010,72,13,10
30151.0,12,0,4,12,2015,348,14,51
36822.0,9,0,1,2,2011,38,7,6
35393.0,7,2,3,9,2015,252,9,37
36881.0,14,2,4,10,2005,278,5,40
41388.0,22,1,1,2,2014,42,11,7
28175.0,21,6,4,10,2015,277,4,40
35964.0,8,2,1,3,2006,81,22,12
29373.0,1,4,2,5,2004,135,14,20
34934.0,11,1,1,2,2009,41,10,7
31750.0,15,2,4,10,2009,301,28,44
31087.0,18,5,4,11,2006,315,11,45
26666.0,6,2,2,4,2014,99,9,15
34159.0,18,2,1,3,2008,65,5,10
28063.0,7,2,2,4,2010,97,7,14
31839.0,7,1,4,12,2004,342,7,50
36662.0,17,1,1,2,2003,42,11,7
36819.0,21,4,1,2,2008,32,1,5
24575.0,2,4,2,6,2009,170,19,25
32550.0,16,1,2,6,2018,156,5,23
32430.0,16,2,1,3,2004,91,31,14
49223.0,13,1,3,7,2014,189,8,28
23526.0,4,3,1,3,2017,89,30,13
30104.0,8,4,2,5,2007,124,4,18
34077.0,0,4,3,7,2004,184,2,27
29894.0,1,0,3,8,2016,235,22,34
30520.0,17,1,1,3,2010,68,9,10
34653.0,0,1,3,7,2010,208,27,30
26306.0,23,4,3,9,2017,251,8,36
30497.0,16,1,2,4,2017,101,11,15
40470.0,22,0,2,6,2010,165,14,24
44633.0,17,6,2,6,2008,181,29,26
35057.0,22,4,1,3,2003,66,7,10
35461.0,18,2,1,2,2017,32,1,5
31592.0,1,1,2,6,2006,178,27,26
35726.0,14,1,1,3,2014,84,25,13
28955.0,6,3,1,3,2011,83,24,12
29390.0,8,1,2,4,2003,112,22,17
20317.0,3,6,4,10,2017,302,29,43
34650.0,17,1,1,1,2012,17,17,3
23043.0,4,5,3,8,2013,236,24,34
24908.0,8,5,2,5,2010,142,22,20
34340.0,13,4,1,1,2018,19,19,3
33147.0,18,6,1,1,2007,7,7,1
31676.0,2,1,1,2,2005,32,1,5
50217.0,21,3,3,8,2009,232,20,34
42643.0,19,4,3,7,2003,192,11,28
25266.0,4,1,4,12,2015,342,8,50
30725.0,9,2,2,4,2011,110,20,16
38798.0,15,4,2,5,2004,149,28,22
30156.0,16,5,1,2,2009,38,7,6
31330.0,13,5,1,3,2015,73,14,11
47960.0,17,1,3,7,2002,197,16,29
37231.0,23,3,2,6,2011,174,23,25
25820.0,3,4,3,9,2005,252,9,36
30338.0,10,5,3,9,2011,246,3,35
32957.0,11,1,3,9,2009,244,1,36
40791.0,21,5,2,6,2007,153,2,22
51102.0,19,3,3,7,2006,201,20,29
39339.0,21,0,2,6,2002,161,10,24
30167.0,12,4,4,12,2015,345,11,50
22285.0,2,5,3,9,2013,250,7,36
33190.0,11,4,1,1,2002,25,25,4
30582.0,18,1,1,3,2017,87,28,13
30327.0,17,4,4,11,2004,331,26,48
26071.0,14,6,2,4,2002,104,14,15
21932.0,7,5,2,5,2013,124,4,18
46679.0,15,0,3,7,2012,212,30,31
28726.0,2,3,1,1,2006,19,19,3
26847.0,0,6,1,2,2006,36,5,5
33438.0,0,3,3,7,2003,191,10,28
28512.0,10,4,3,9,2017,251,8,36
28867.0,5,3,1,2,2013,45,14,7
27189.0,16,5,4,10,2006,287,14,41
30553.0,22,5,1,3,2003,67,8,10
33377.0,17,0,1,3,2012,65,5,10
29847.0,12,1,4,10,2014,280,7,41
26181.0,6,1,3,9,2003,252,9,37
28569.0,1,2,2,6,2009,175,24,26
38070.0,8,2,3,9,2012,249,5,36
36547.0,21,2,1,1,2013,16,16,3
21893.0,3,1,2,5,2015,125,5,19
34726.0,22,3,4,12,2009,365,31,53
33006.0,9,6,1,1,2003,26,26,4
40155.0,9,2,2,6,2011,152,1,22
29410.0,23,4,1,2,2002,46,15,7
30366.0,17,2,4,11,2014,309,5,45
22420.0,4,3,4,10,2017,285,12,41
24307.0,3,0,2,4,2009,117,27,18
31795.0,17,2,4,10,2002,289,16,42
33238.0,15,2,2,6,2009,168,17,25
36108.0,9,6,3,7,2006,211,30,30
30543.0,5,1,3,7,2005,193,12,28
31217.0,10,4,2,4,2005,98,8,14
26050.0,6,4,2,6,2017,167,16,24
34329.0,21,1,1,1,2008,8,8,2
29275.0,0,6,1,2,2003,33,2,5
35373.0,16,4,2,5,2015,128,8,19
34272.0,16,5,1,2,2010,44,13,6
39610.0,20,0,4,12,2009,341,7,50
36613.0,11,6,2,6,2006,169,18,24
26746.0,6,2,2,6,2016,181,29,26
24458.0,5,6,4,12,2002,356,22,51
39887.0,8,2,1,1,2018,10,10,2
31989.0,1,4,2,5,2017,139,19,20
22725.0,3,2,2,4,2013,114,24,17
26932.0,23,3,4,11,2015,316,12,46
29996.0,21,5,2,4,2006,112,22,16
41327.0,22,2,3,8,2011,222,10,32
23386.0,9,6,2,5,2012,134,13,19
32948.0,15,3,1,3,2008,80,20,12
27895.0,20,4,2,5,2014,122,2,18
36191.0,14,3,2,6,2008,171,19,25
29158.0,14,1,4,11,2015,307,3,45
41482.0,7,1,1,1,2017,10,10,2
32585.0,22,1,2,6,2011,165,14,24
28015.0,14,5,2,5,2007,139,19,20
43302.0,18,4,3,8,2011,224,12,32
32066.0,0,5,4,12,2007,356,22,51
28488.0,5,0,3,8,2005,241,29,35
36997.0,21,6,4,12,2003,355,21,51
30454.0,17,5,4,12,2012,343,8,49
29847.0,13,2,4,12,2015,350,16,51
29563.0,0,2,1,1,2002,2,2,1
37793.0,23,1,3,7,2016,201,19,29
23805.0,6,5,2,6,2003,165,14,24
23710.0,3,2,3,9,2002,261,18,38
27693.0,5,1,1,3,2008,71,11,11
23414.0,5,5,4,10,2006,301,28,43
33129.0,5,4,3,7,2018,187,6,27
28306.0,0,6,3,8,2004,235,22,34
47827.0,13,5,3,7,2013,187,6,27
31206.0,13,3,3,9,2014,261,18,38
31171.0,23,4,3,7,2009,184,3,27
29519.0,22,2,2,5,2013,128,8,19
34941.0,0,2,3,7,2004,189,7,28
29388.0,7,5,3,8,2003,242,30,35
23140.0,2,1,2,5,2007,121,1,18
50626.0,19,5,3,8,2007,237,25,34
43203.0,21,1,2,6,2015,167,16,25
32781.0,22,5,1,2,2005,43,12,6
35923.0,22,6,3,7,2015,186,5,27
34057.0,22,1,1,3,2012,66,6,10
28508.0,1,0,1,2,2012,37,6,6
30933.0,9,3,2,5,2006,131,11,19
29730.0,16,1,2,5,2017,150,30,22
33580.0,8,5,1,1,2011,29,29,4
30851.0,13,5,1,1,2016,30,30,4
27228.0,3,6,1,2,2014,33,2,5
37244.0,20,2,1,3,2006,74,15,11
28254.0,21,6,4,10,2016,304,30,43
33737.0,10,2,2,6,2012,165,13,24
34032.0,20,2,3,9,2006,263,20,38
28401.0,6,0,3,8,2011,234,22,34
29397.0,7,0,3,9,2004,257,13,38
26538.0,5,3,3,8,2013,220,8,32
23923.0,17,6,2,4,2006,106,16,15
32767.0,4,1,1,1,2005,25,25,4
40367.0,19,0,1,2,2014,34,3,6
33430.0,15,4,1,3,2013,81,22,12
25235.0,0,4,2,4,2002,102,12,15
21985.0,5,0,4,12,2013,357,23,52
36516.0,10,2,1,3,2006,60,1,9
36373.0,23,2,1,2,2011,40,9,6
31162.0,14,4,4,11,2010,323,19,46
32744.0,22,1,4,10,2002,302,29,44
34377.0,14,5,4,12,2007,349,15,50
41347.0,18,6,3,8,2003,222,10,32
38928.0,14,5,1,1,2017,7,7,1
38885.0,21,0,3,7,2013,210,29,31
36994.0,21,1,4,11,2005,326,22,47
32131.0,12,4,2,6,2014,157,6,23
35575.0,21,5,1,3,2017,70,11,10
37383.0,9,2,1,2,2016,41,10,6
40914.0,21,1,3,7,2014,196,15,29
23014.0,1,5,2,4,2009,101,11,15
37074.0,19,1,4,12,2016,341,6,49
25629.0,6,2,2,4,2004,105,14,16
47182.0,21,0,3,8,2005,213,1,31
42116.0,7,3,3,8,2006,215,3,31
23312.0,7,5,4,10,2004,304,30,44
23620.0,7,6,3,8,2015,221,9,32
26226.0,0,3,2,5,2005,125,5,18
25436.0,4,6,3,8,2008,244,31,35
31081.0,18,0,2,5,2003,139,19,21
25130.0,1,5,2,6,2018,167,16,24
26233.0,14,5,1,3,2012,77,17,11
39853.0,10,2,3,7,2003,197,16,29
34190.0,22,0,3,9,2003,244,1,36
24330.0,5,4,1,2,2012,55,24,8
32381.0,18,3,3,9,2009,253,10,37
52254.0,15,0,2,6,2005,164,13,24
21481.0,3,5,4,10,2005,274,1,39
22758.0,5,0,2,6,2017,156,5,23
40582.0,11,4,3,8,2003,241,29,35
28880.0,10,6,4,11,2011,310,6,44
36875.0,12,0,2,6,2011,157,6,23
28644.0,23,5,2,4,2009,115,25,17
28558.0,8,0,2,5,2002,126,6,19
33333.0,9,4,2,6,2010,169,18,24
34033.0,19,1,2,4,2003,91,1,14
30398.0,15,0,2,4,2002,119,29,18
26467.0,1,4,2,6,2012,167,15,24
32998.0,23,4,2,6,2015,177,26,26
33037.0,10,6,1,2,2008,48,17,7
25716.0,5,4,2,4,2007,103,13,15
23567.0,3,4,4,12,2015,345,11,50
21617.0,2,2,4,10,2016,279,5,40
36325.0,20,6,1,2,2003,54,23,8
43831.0,17,3,1,1,2018,4,4,1
25463.0,0,3,2,5,2003,142,22,21
34891.0,10,1,1,3,2012,66,6,10
35516.0,5,0,1,2,2007,50,19,8
44821.0,16,6,2,6,2008,181,29,26
41880.0,19,6,3,9,2017,267,24,38
32197.0,14,0,4,10,2008,280,6,41
37909.0,18,2,4,12,2011,348,14,50
38126.0,22,1,3,8,2004,230,17,34
39093.0,11,4,3,7,2003,192,11,28
27645.0,7,4,4,11,2004,331,26,48
23087.0,2,3,4,11,2003,310,6,45
28644.0,12,1,4,11,2016,313,8,45
41257.0,21,0,3,9,2008,259,15,38
27428.0,7,1,3,9,2004,265,21,39
38251.0,7,3,1,2,2007,32,1,5
34288.0,7,3,3,8,2016,231,18,33
21826.0,4,2,4,11,2015,315,11,46
39170.0,22,2,1,2,2003,57,26,9
37803.0,11,3,4,12,2010,357,23,51
20657.0,4,0,2,4,2012,100,9,15
27425.0,23,0,1,3,2012,79,19,12
32746.0,11,2,3,9,2010,258,15,37
31130.0,6,5,4,11,2008,327,22,47
27918.0,4,2,3,9,2002,254,11,37
26317.0,4,3,4,12,2017,341,7,49
30588.0,1,3,1,1,2006,26,26,4
25489.0,5,4,3,7,2016,183,1,26
28665.0,9,4,4,10,2015,275,2,40
29581.0,15,6,2,6,2006,155,4,22
28132.0,19,5,4,10,2017,287,14,41
35208.0,7,5,1,2,2007,41,10,6
42034.0,13,0,3,8,2013,224,12,33
31919.0,15,4,3,9,2006,272,29,39
32823.0,13,1,4,12,2009,335,1,49
28337.0,4,6,1,2,2013,48,17,7
29144.0,18,6,1,3,2010,87,28,12
33381.0,16,0,1,3,2010,74,15,11
31918.0,7,0,3,7,2002,203,22,30
27769.0,16,6,4,11,2012,323,18,46
34347.0,9,3,4,12,2006,348,14,50
35065.0,18,0,3,8,2007,232,20,34
25327.0,14,5,2,4,2016,93,2,13
32671.0,17,1,1,1,2013,29,29,5
27788.0,22,5,2,5,2003,137,17,20
29145.0,22,0,3,9,2012,268,24,39
27586.0,2,4,4,12,2007,362,28,52
31061.0,20,2,2,5,2006,137,17,20
32901.0,14,0,4,10,2008,287,13,42
34509.0,22,5,3,8,2008,229,16,33
41645.0,13,2,2,6,2008,177,25,26
23065.0,5,2,2,4,2011,103,13,15
42542.0,12,4,3,7,2015,212,31,31
23680.0,8,5,3,9,2009,262,19,38
51036.0,21,1,3,7,2011,193,12,28
32726.0,16,0,4,11,2009,334,30,49
47188.0,16,5,3,7,2017,203,22,29
24337.0,3,2,4,11,2011,306,2,44
31707.0,8,1,4,10,2015,300,27,44
34672.0,11,2,1,3,2011,82,23,12
28180.0,1,1,1,3,2007,79,20,12
30472.0,9,0,3,8,2013,217,5,32
35333.0,17,1,3,9,2009,244,1,36
28077.0,16,2,4,10,2016,300,26,43
33008.0,19,4,4,10,2004,303,29,44
35479.0,1,1,1,1,2014,28,28,5
34361.0,15,2,1,2,2004,35,4,6
26137.0,18,0,2,5,2003,146,26,22
23183.0,1,4,4,10,2012,300,26,43
26198.0,16,5,2,5,2005,127,7,18
33884.0,11,0,2,6,2006,156,5,23
25405.0,19,6,2,4,2016,108,17,15
47624.0,16,0,3,7,2006,205,24,30
45409.0,15,2,3,8,2011,229,17,33
30406.0,19,1,3,9,2014,266,23,39
29811.0,12,6,4,10,2009,291,18,42
21264.0,3,5,2,5,2005,134,14,19
26111.0,3,6,1,3,2004,74,14,11
33749.0,12,4,3,9,2009,268,25,39
32490.0,20,2,3,9,2012,263,19,38
32954.0,22,6,1,3,2008,76,16,11
32511.0,21,6,1,3,2016,66,6,9
36443.0,17,2,4,11,2005,327,23,47
22800.0,7,5,2,4,2016,121,30,17
27721.0,1,5,2,5,2012,147,26,21
31476.0,21,2,4,12,2015,357,23,52
30847.0,15,6,1,2,2017,36,5,5
38641.0,14,6,2,6,2002,174,23,25
36045.0,15,3,1,1,2009,29,29,5
27202.0,7,5,4,11,2004,318,13,46
33866.0,5,4,2,6,2012,174,22,25
49449.0,17,4,3,7,2004,212,30,31
31588.0,5,0,1,3,2017,72,13,11
49010.0,18,1,3,7,2008,197,15,29
34314.0,2,2,3,7,2011,201,20,29
51963.0,17,4,3,7,2012,209,27,30
26937.0,23,6,1,1,2002,27,27,4
31508.0,18,1,2,4,2008,99,8,15
31509.0,7,0,4,12,2002,364,30,1
21543.0,4,6,2,4,2010,108,18,15
36613.0,15,0,1,3,2014,76,17,12
31833.0,8,1,3,7,2016,187,5,27
29000.0,19,5,4,10,2013,299,26,43
30794.0,12,5,4,11,2004,318,13,46
49522.0,17,1,3,7,2006,206,25,30
29821.0,10,5,4,11,2003,333,29,48
31860.0,16,3,2,4,2007,109,19,16
38435.0,12,0,3,7,2011,185,4,27
32330.0,18,1,1,3,2011,74,15,11
29761.0,11,2,4,11,2014,309,5,45
27319.0,4,1,3,8,2006,234,22,34
39342.0,8,0,3,7,2008,203,21,30
44255.0,22,1,3,7,2015,188,7,28
30110.0,1,1,1,2,2013,50,19,8
36228.0,0,0,3,7,2008,196,14,29
28708.0,0,1,4,12,2013,337,3,49
27989.0,16,2,2,4,2016,111,20,16
27701.0,13,5,1,3,2010,79,20,11
29923.0,0,2,1,1,2006,25,25,4
34186.0,16,2,1,2,2012,60,29,9
31617.0,16,1,4,11,2016,327,22,47
44067.0,14,3,2,5,2004,134,13,20
29923.0,19,0,1,3,2012,86,26,13
31727.0,12,2,4,10,2004,280,6,41
25068.0,1,4,1,3,2007,82,23,12
40829.0,14,2,3,9,2005,264,21,38
35648.0,14,2,4,12,2008,359,24,52
25878.0,5,1,1,1,2013,15,15,3
26138.0,18,6,4,10,2015,298,25,43
34836.0,23,4,2,6,2007,180,29,26
21616.0,4,2,2,4,2015,105,15,16
32135.0,13,2,2,5,2005,138,18,20
42767.0,11,4,3,7,2004,212,30,31
32716.0,11,0,4,12,2012,345,10,50
31159.0,21,5,1,2,2012,49,18,7
30897.0,15,6,1,2,2008,55,24,8
24408.0,1,1,4,11,2011,326,22,47
38114.0,18,2,2,5,2004,147,26,22
21083.0,4,6,4,10,2010,290,17,41
26319.0,13,6,2,5,2014,131,11,19
30820.0,12,3,2,4,2009,120,30,18
33381.0,9,2,2,4,2006,95,5,14
32431.0,12,4,2,4,2008,116,25,17
20727.0,5,6,3,8,2004,221,8,32
31727.0,21,1,3,9,2012,269,25,39
40298.0,11,3,3,7,2016,203,21,29
28064.0,12,5,2,4,2006,105,15,15
25170.0,19,5,2,4,2003,109,19,16
25147.0,9,2,4,10,2012,305,31,44
28732.0,22,4,2,4,2016,113,22,16
21586.0,1,1,2,5,2003,147,27,22
25492.0,3,0,1,3,2011,66,7,10
45345.0,16,1,3,8,2016,222,9,32
43913.0,14,5,3,8,2003,242,30,35
33008.0,21,3,3,9,2009,253,10,37
25527.0,2,2,3,9,2013,247,4,36
32303.0,10,3,1,3,2002,87,28,13
37147.0,9,0,1,3,2003,69,10,11
22971.0,6,4,3,9,2014,269,26,39
33884.0,21,1,1,3,2005,88,29,13
31159.0,16,6,4,12,2017,351,17,50
21426.0,4,4,2,5,2003,136,16,20
33411.0,14,1,2,5,2015,125,5,19
37166.0,10,0,1,2,2015,40,9,7
31422.0,8,4,3,9,2003,269,26,39
37296.0,23,4,3,8,2002,235,23,34
23201.0,7,6,2,6,2007,168,17,24
39493.0,12,6,3,8,2007,217,5,31
36114.0,20,6,1,2,2013,41,10,6
29444.0,4,3,2,6,2006,180,29,26
26530.0,6,0,4,12,2012,352,17,51
36714.0,8,2,1,1,2002,9,9,2
36173.0,15,6,3,7,2012,204,22,29
21560.0,4,6,4,11,2008,307,2,44
40178.0,23,0,3,7,2004,187,5,28
29935.0,11,1,1,2,2018,58,27,9
32264.0,4,1,1,1,2004,20,20,4
44731.0,21,1,3,8,2006,220,8,32
31435.0,12,3,2,4,2003,93,3,14
30728.0,14,3,2,5,2018,137,17,20
38668.0,17,4,1,1,2004,9,9,2
38575.0,21,1,2,6,2015,181,30,27
37984.0,13,3,1,2,2008,52,21,8
23507.0,5,2,2,5,2005,124,4,18
23545.0,7,5,4,10,2002,292,19,42
28897.0,13,5,4,10,2004,304,30,44
38001.0,22,1,1,2,2009,55,24,9
28193.0,11,4,4,10,2017,293,20,42
35817.0,21,2,4,10,2013,275,2,40
55205.0,18,0,3,7,2010,200,19,29
40446.0,11,0,1,1,2010,11,11,2
33956.0,21,1,2,6,2017,178,27,26
34321.0,17,2,1,2,2010,55,24,8
33212.0,6,0,1,2,2009,54,23,9
25735.0,19,6,2,5,2014,124,4,18
31254.0,23,3,1,2,2009,43,12,7
42174.0,11,1,1,1,2003,28,28,5
38551.0,8,2,1,1,2004,28,28,5
45523.0,16,0,2,6,2008,175,23,26
23911.0,15,6,2,5,2013,125,5,18
29352.0,12,4,2,4,2018,110,20,16
25914.0,13,6,1,3,2012,78,18,11
30975.0,9,4,2,5,2002,130,10,19
23567.0,6,4,4,10,2016,288,14,41
26355.0,18,6,2,4,2002,111,21,16
27864.0,1,1,3,9,2002,260,17,38
33162.0,23,2,3,8,2011,243,31,35
35889.0,21,6,3,8,2011,226,14,32
38398.0,18,0,2,6,2004,159,7,24
30049.0,0,2,2,5,2008,149,28,22
23490.0,3,4,4,11,2004,310,5,45
31774.0,20,3,2,5,2007,137,17,20
29564.0,4,3,2,6,2004,169,17,25
24490.0,10,6,3,9,2017,246,3,35
42664.0,16,4,3,7,2017,209,28,30
23238.0,10,6,3,9,2017,253,10,36
35199.0,21,1,4,12,2013,337,3,49
29264.0,23,3,4,10,2005,286,13,41
35388.0,8,1,3,7,2002,197,16,29
31420.0,19,3,3,9,2009,260,17,38
35438.0,21,3,3,9,2009,246,3,36
37795.0,22,3,3,8,2005,237,25,34
31867.0,14,0,4,11,2015,334,30,49
34938.0,20,0,4,12,2015,362,28,53
32878.0,1,0,3,8,2007,218,6,32
32301.0,16,4,3,9,2006,265,22,38
28320.0,19,3,2,4,2012,96,5,14
